date,session_key,driver_number,meeting_key,gap_to_leader,interval
2025-12-07T13:44:38.875000+00:00,9839,4,1276,20.585,4.673
2025-12-07T13:44:38.995000+00:00,9839,18,1276,36.404,4.504
2025-12-07T13:44:39.149000+00:00,9839,5,1276,41.03,0.412
2025-12-07T13:44:39.281000+00:00,9839,1,1276,15.908,15.908
2025-12-07T13:44:39.399000+00:00,9839,87,1276,44.951,0.536
2025-12-07T13:44:39.880000+00:00,9839,27,1276,41.757,0.727
2025-12-07T13:44:40.445000+00:00,9839,55,1276,48.758,1.845
2025-12-07T13:44:40.481000+00:00,9839,44,1276,37.923,1.519
2025-12-07T13:44:40.519000+00:00,9839,31,1276,42.371,0.614
2025-12-07T13:44:40.548000+00:00,9839,22,1276,30.987,8.26
2025-12-07T13:44:40.564000+00:00,9839,30,1276,64.489,9.031
2025-12-07T13:44:40.627000+00:00,9839,10,1276,52.246,3.456
2025-12-07T13:44:40.906000+00:00,9839,16,1276,22.623,2.038
2025-12-07T13:44:41.133000+00:00,9839,43,1276,55.677,3.45
2025-12-07T13:44:41.433000+00:00,9839,63,1276,31.885,0.898
2025-12-07T13:44:41.454000+00:00,9839,6,1276,46.994,2.043
2025-12-07T13:44:41.599000+00:00,9839,10,1276,52.245,3.471
2025-12-07T13:44:42.244000+00:00,9839,14,1276,39.69,1.767
2025-12-07T13:44:42.631000+00:00,9839,1,1276,15.904,15.904
2025-12-07T13:44:42.665000+00:00,9839,23,1276,44.541,2.17
2025-12-07T13:44:43.181000+00:00,9839,55,1276,48.722,1.728
2025-12-07T13:44:43.191000+00:00,9839,12,1276,40.64,0.95
2025-12-07T13:44:43.229000+00:00,9839,87,1276,45.098,0.557
2025-12-07T13:44:43.315000+00:00,9839,18,1276,36.437,4.514
2025-12-07T13:44:43.385000+00:00,9839,30,1276,64.435,8.945
2025-12-07T13:44:43.696000+00:00,9839,5,1276,41.138,0.498
2025-12-07T13:44:43.910000+00:00,9839,4,1276,20.559,4.651
2025-12-07T13:44:43.928000+00:00,9839,10,1276,52.253,3.495
2025-12-07T13:44:44+00:00,9839,43,1276,55.613,3.367
2025-12-07T13:44:44.386000+00:00,9839,27,1276,41.844,0.706
2025-12-07T13:44:44.912000+00:00,9839,44,1276,37.998,1.561
2025-12-07T13:44:45.017000+00:00,9839,22,1276,30.999,8.406
2025-12-07T13:44:45.081000+00:00,9839,43,1276,55.6,3.355
2025-12-07T13:44:45.098000+00:00,9839,31,1276,42.502,0.658
2025-12-07T13:44:45.137000+00:00,9839,6,1276,46.996,1.898
2025-12-07T13:44:45.907000+00:00,9839,63,1276,31.969,0.97
2025-12-07T13:44:45.949000+00:00,9839,18,1276,36.395,4.51
2025-12-07T13:44:45.985000+00:00,9839,16,1276,22.614,2.055
2025-12-07T13:44:46.669000+00:00,9839,14,1276,39.775,1.777
2025-12-07T13:44:46.799000+00:00,9839,10,1276,52.321,3.599
2025-12-07T13:44:46.849000+00:00,9839,55,1276,48.687,1.691
2025-12-07T13:44:46.849000+00:00,9839,30,1276,64.439,8.902
2025-12-07T13:44:47.155000+00:00,9839,23,1276,44.587,2.085
2025-12-07T13:44:47.428000+00:00,9839,4,1276,20.537,4.633
2025-12-07T13:44:47.428000+00:00,9839,43,1276,55.597,3.344
2025-12-07T13:44:47.529000+00:00,9839,12,1276,40.625,0.85
2025-12-07T13:44:47.576000+00:00,9839,44,1276,38.018,1.623
2025-12-07T13:44:47.715000+00:00,9839,87,1276,45.122,0.535
2025-12-07T13:44:48.079000+00:00,9839,5,1276,41.19,0.565
2025-12-07T13:44:48.755000+00:00,9839,27,1276,41.871,0.681
2025-12-07T13:44:49.306000+00:00,9839,22,1276,31.015,8.392
2025-12-07T13:44:49.307000+00:00,9839,16,1276,22.577,2.04
2025-12-07T13:44:49.449000+00:00,9839,31,1276,42.566,0.695
2025-12-07T13:44:49.454000+00:00,9839,14,1276,39.888,1.87
2025-12-07T13:44:49.620000+00:00,9839,6,1276,47.033,1.911
2025-12-07T13:44:50.120000+00:00,9839,30,1276,64.675,8.998
2025-12-07T13:44:50.128000+00:00,9839,43,1276,55.681,3.36
2025-12-07T13:44:50.210000+00:00,9839,12,1276,40.653,0.765
2025-12-07T13:44:50.219000+00:00,9839,63,1276,31.927,0.912
2025-12-07T13:44:50.481000+00:00,9839,18,1276,36.547,4.578
2025-12-07T13:44:50.507000+00:00,9839,10,1276,52.377,3.69
2025-12-07T13:44:50.746000+00:00,9839,5,1276,41.239,0.586
2025-12-07T13:44:51.231000+00:00,9839,1,1276,15.908,15.908
2025-12-07T13:44:51.387000+00:00,9839,55,1276,48.847,1.814
2025-12-07T13:44:51.402000+00:00,9839,27,1276,41.87,0.631
2025-12-07T13:44:51.465000+00:00,9839,23,1276,44.591,2.025
2025-12-07T13:44:51.902000+00:00,9839,44,1276,37.976,1.429
2025-12-07T13:44:51.921000+00:00,9839,87,1276,45.056,0.465
2025-12-07T13:44:52.299000+00:00,9839,31,1276,42.653,0.783
2025-12-07T13:44:53.049000+00:00,9839,30,1276,64.569,8.956
2025-12-07T13:44:53.071000+00:00,9839,1,1276,15.885,15.885
2025-12-07T13:44:53.818000+00:00,9839,14,1276,39.86,1.884
2025-12-07T13:44:53.848000+00:00,9839,43,1276,55.71,3.333
2025-12-07T13:44:53.874000+00:00,9839,30,1276,64.551,8.951
2025-12-07T13:44:53.893000+00:00,9839,6,1276,47.001,1.945
2025-12-07T13:44:54.179000+00:00,9839,23,1276,44.619,1.966
2025-12-07T13:44:54.394000+00:00,9839,22,1276,31.025,8.411
2025-12-07T13:44:54.751000+00:00,9839,87,1276,45.153,0.534
2025-12-07T13:44:54.751000+00:00,9839,12,1276,40.79,0.93
2025-12-07T13:44:54.751000+00:00,9839,18,1276,36.469,4.542
2025-12-07T13:44:54.989000+00:00,9839,10,1276,52.407,3.56
2025-12-07T13:44:55.118000+00:00,9839,63,1276,31.758,0.733
2025-12-07T13:44:55.335000+00:00,9839,5,1276,41.32,0.53
2025-12-07T13:44:55.630000+00:00,9839,4,1276,20.321,4.413
2025-12-07T13:44:55.822000+00:00,9839,55,1276,48.943,1.942
2025-12-07T13:44:56.016000+00:00,9839,27,1276,42.003,0.683
2025-12-07T13:44:56.241000+00:00,9839,30,1276,64.547,8.95
2025-12-07T13:44:56.270000+00:00,9839,44,1276,37.994,1.525
2025-12-07T13:44:56.581000+00:00,9839,6,1276,47.05,1.897
2025-12-07T13:44:56.601000+00:00,9839,31,1276,42.655,0.652
2025-12-07T13:44:57.507000+00:00,9839,4,1276,20.329,4.444
2025-12-07T13:44:57.525000+00:00,9839,16,1276,22.221,1.9
2025-12-07T13:44:57.728000+00:00,9839,22,1276,31.004,8.427
2025-12-07T13:44:58.143000+00:00,9839,14,1276,39.871,1.877
2025-12-07T13:44:58.235000+00:00,9839,63,1276,31.532,0.528
2025-12-07T13:44:58.306000+00:00,9839,43,1276,55.749,3.342
2025-12-07T13:44:58.532000+00:00,9839,55,1276,48.964,1.914
2025-12-07T13:44:58.587000+00:00,9839,1,1276,15.886,15.886
2025-12-07T13:44:58.652000+00:00,9839,23,1276,44.644,1.989
2025-12-07T13:44:59.068000+00:00,9839,30,1276,64.612,8.931
2025-12-07T13:44:59.107000+00:00,9839,12,1276,40.832,0.961
2025-12-07T13:44:59.176000+00:00,9839,87,1276,45.223,0.579
2025-12-07T13:44:59.348000+00:00,9839,10,1276,52.476,3.533
2025-12-07T13:44:59.427000+00:00,9839,16,1276,22.252,1.923
2025-12-07T13:44:59.596000+00:00,9839,5,1276,41.311,0.479
2025-12-07T13:44:59.818000+00:00,9839,18,1276,,4.711
2025-12-07T13:45:00.293000+00:00,9839,27,1276,42.027,0.716
2025-12-07T13:45:00.899000+00:00,9839,31,1276,42.631,0.604
2025-12-07T13:45:01.007000+00:00,9839,6,1276,47.074,1.851
2025-12-07T13:45:01.302000+00:00,9839,1,1276,15.853,15.853
2025-12-07T13:45:01.348000+00:00,9839,44,1276,37.993,1.524
2025-12-07T13:45:02.036000+00:00,9839,10,1276,52.489,3.525
2025-12-07T13:45:02.638000+00:00,9839,43,1276,55.779,3.303
2025-12-07T13:45:02.707000+00:00,9839,30,1276,64.581,8.871
2025-12-07T13:45:02.907000+00:00,9839,23,1276,44.635,2.004
2025-12-07T13:45:02.937000+00:00,9839,55,1276,48.999,1.925
2025-12-07T13:45:03.041000+00:00,9839,4,1276,20.324,4.438
2025-12-07T13:45:03.187000+00:00,9839,18,1276,36.459,4.927
2025-12-07T13:45:03.249000+00:00,9839,14,1276,39.886,1.893
2025-12-07T13:45:03.498000+00:00,9839,87,1276,45.222,0.587
2025-12-07T13:45:04.059000+00:00,9839,12,1276,40.694,0.808
2025-12-07T13:45:04.482000+00:00,9839,5,1276,41.11,0.416
2025-12-07T13:45:04.701000+00:00,9839,44,1276,37.974,1.515
2025-12-07T13:45:04.721000+00:00,9839,1,1276,15.83,15.83
2025-12-07T13:45:04.978000+00:00,9839,16,1276,22.269,1.945
2025-12-07T13:45:05.198000+00:00,9839,27,1276,41.833,0.723
2025-12-07T13:45:05.321000+00:00,9839,6,1276,47.055,1.833
2025-12-07T13:45:05.412000+00:00,9839,43,1276,55.83,3.341
2025-12-07T13:45:05.778000+00:00,9839,4,1276,20.302,4.449
2025-12-07T13:45:05.778000+00:00,9839,31,1276,42.405,0.572
2025-12-07T13:45:06.417000+00:00,9839,22,1276,31.122,8.901
2025-12-07T13:45:06.436000+00:00,9839,10,1276,52.503,3.504
2025-12-07T13:45:06.595000+00:00,9839,14,1276,39.859,1.885
2025-12-07T13:45:06.967000+00:00,9839,63,1276,31.646,0.524
2025-12-07T13:45:07.150000+00:00,9839,30,1276,64.606,8.857
2025-12-07T13:45:07.237000+00:00,9839,12,1276,40.5,0.641
2025-12-07T13:45:07.237000+00:00,9839,55,1276,48.959,1.904
2025-12-07T13:45:07.585000+00:00,9839,5,1276,40.838,0.338
2025-12-07T13:45:07.709000+00:00,9839,16,1276,22.233,1.931
2025-12-07T13:45:07.948000+00:00,9839,23,1276,44.588,2.183
2025-12-07T13:45:08.099000+00:00,9839,1,1276,15.744,15.744
2025-12-07T13:45:08.280000+00:00,9839,27,1276,41.55,0.712
2025-12-07T13:45:08.299000+00:00,9839,22,1276,31.125,8.873
2025-12-07T13:45:08.371000+00:00,9839,87,1276,45.019,0.431
2025-12-07T13:45:08.775000+00:00,9839,63,1276,31.604,0.479
2025-12-07T13:45:08.857000+00:00,9839,31,1276,42.116,0.566
2025-12-07T13:45:09.194000+00:00,9839,4,1276,20.283,4.453
2025-12-07T13:45:09.734000+00:00,9839,43,1276,55.795,3.292
2025-12-07T13:45:10.411000+00:00,9839,6,1276,47.054,2.035
2025-12-07T13:45:10.789000+00:00,9839,10,1276,52.507,3.548
2025-12-07T13:45:11.007000+00:00,9839,16,1276,22.118,1.835
2025-12-07T13:45:11.207000+00:00,9839,23,1276,44.492,2.376
2025-12-07T13:45:11.477000+00:00,9839,87,1276,44.745,0.253
2025-12-07T13:45:11.518000+00:00,9839,30,1276,64.624,8.845
2025-12-07T13:45:11.656000+00:00,9839,1,1276,15.739,15.739
2025-12-07T13:45:11.878000+00:00,9839,18,1276,36.567,4.921
2025-12-07T13:45:12.281000+00:00,9839,55,1276,48.907,1.853
2025-12-07T13:45:12.553000+00:00,9839,4,1276,20.214,4.47
2025-12-07T13:45:13.385000+00:00,9839,44,1276,38.066,1.499
2025-12-07T13:45:13.707000+00:00,9839,18,1276,36.536,4.932
2025-12-07T13:45:13.754000+00:00,9839,6,1276,47.0,2.255
2025-12-07T13:45:13.785000+00:00,9839,1,1276,15.761,15.761
2025-12-07T13:45:13.855000+00:00,9839,22,1276,31.14,8.871
2025-12-07T13:45:14.099000+00:00,9839,43,1276,55.808,3.301
2025-12-07T13:45:14.142000+00:00,9839,63,1276,31.428,0.288
2025-12-07T13:45:14.259000+00:00,9839,30,1276,64.664,8.834
2025-12-07T13:45:14.450000+00:00,9839,16,1276,22.092,1.878
2025-12-07T13:45:15.221000+00:00,9839,44,1276,38.046,1.51
2025-12-07T13:45:15.473000+00:00,9839,14,1276,40.179,2.113
2025-12-07T13:45:15.551000+00:00,9839,55,1276,48.823,1.823
2025-12-07T13:45:15.848000+00:00,9839,10,1276,52.497,3.59
2025-12-07T13:45:15.988000+00:00,9839,12,1276,40.701,0.522
2025-12-07T13:45:16.126000+00:00,9839,4,1276,,4.475
2025-12-07T13:45:16.576000+00:00,9839,22,1276,31.11,8.877
2025-12-07T13:45:16.581000+00:00,9839,5,1276,41.256,0.555
2025-12-07T13:45:16.693000+00:00,9839,63,1276,31.226,0.116
2025-12-07T13:45:17.244000+00:00,9839,27,1276,41.902,0.646
2025-12-07T13:45:17.435000+00:00,9839,14,1276,40.203,2.157
2025-12-07T13:45:17.679000+00:00,9839,31,1276,42.363,0.461
2025-12-07T13:45:17.898000+00:00,9839,12,1276,40.703,0.5
2025-12-07T13:45:17.992000+00:00,9839,16,1276,22.107,1.893
2025-12-07T13:45:18.258000+00:00,9839,4,1276,20.222,4.461
2025-12-07T13:45:18.369000+00:00,9839,81,1276,0.0,0.0
2025-12-07T13:45:18.433000+00:00,9839,5,1276,41.255,0.552
2025-12-07T13:45:18.482000+00:00,9839,30,1276,64.541,8.746
2025-12-07T13:45:19.085000+00:00,9839,27,1276,41.895,0.64
2025-12-07T13:45:19.190000+00:00,9839,43,1276,,3.311
2025-12-07T13:45:19.233000+00:00,9839,10,1276,52.468,3.645
2025-12-07T13:45:19.249000+00:00,9839,18,1276,36.533,5.105
2025-12-07T13:45:19.519000+00:00,9839,31,1276,42.35,0.455
2025-12-07T13:45:20.036000+00:00,9839,22,1276,31.141,9.023
2025-12-07T13:45:20.107000+00:00,9839,16,1276,22.075,1.853
2025-12-07T13:45:20.218000+00:00,9839,63,1276,31.293,0.152
2025-12-07T13:45:20.268000+00:00,9839,23,1276,44.976,2.613
2025-12-07T13:45:20.581000+00:00,9839,87,1276,45.268,0.292
2025-12-07T13:45:20.750000+00:00,9839,44,1276,38.023,1.49
2025-12-07T13:45:20.762000+00:00,9839,1,1276,15.61,15.61
2025-12-07T13:45:21.965000+00:00,9839,18,1276,36.518,5.292
2025-12-07T13:45:22.415000+00:00,9839,87,1276,45.228,
2025-12-07T13:45:22.455000+00:00,9839,23,1276,,2.626
2025-12-07T13:45:22.487000+00:00,9839,6,1276,47.199,1.931
2025-12-07T13:45:22.517000+00:00,9839,43,1276,55.783,3.315
2025-12-07T13:45:22.817000+00:00,9839,30,1276,64.516,8.708
2025-12-07T13:45:22.949000+00:00,9839,14,1276,40.235,2.212
2025-12-07T13:45:23.289000+00:00,9839,12,1276,40.579,0.344
2025-12-07T13:45:23.433000+00:00,9839,44,1276,37.975,1.457
2025-12-07T13:45:23.550000+00:00,9839,1,1276,15.553,15.553
2025-12-07T13:45:23.649000+00:00,9839,22,1276,31.268,9.176
2025-12-07T13:45:23.818000+00:00,9839,5,1276,41.111,0.532
2025-12-07T13:45:23.876000+00:00,9839,63,1276,31.51,0.242
2025-12-07T13:45:24.303000+00:00,9839,55,1276,48.988,1.789
2025-12-07T13:45:24.317000+00:00,9839,6,1276,47.167,1.939
2025-12-07T13:45:24.481000+00:00,9839,27,1276,41.726,0.615
2025-12-07T13:45:24.860000+00:00,9839,31,1276,42.148,0.422
2025-12-07T13:45:25.228000+00:00,9839,4,1276,20.087,4.477
2025-12-07T13:45:25.349000+00:00,9839,18,1276,36.474,5.181
2025-12-07T13:45:25.691000+00:00,9839,14,1276,40.222,2.247
2025-12-07T13:45:25.868000+00:00,9839,12,1276,40.402,0.18
2025-12-07T13:45:26.226000+00:00,9839,55,1276,49.038,1.871
2025-12-07T13:45:26.379000+00:00,9839,5,1276,40.906,0.504
2025-12-07T13:45:26.907000+00:00,9839,44,1276,37.978,1.504
2025-12-07T13:45:26.963000+00:00,9839,27,1276,41.501,0.595
2025-12-07T13:45:26.977000+00:00,9839,1,1276,15.551,15.551
2025-12-07T13:45:27.050000+00:00,9839,16,1276,21.939,1.852
2025-12-07T13:45:27.200000+00:00,9839,22,1276,31.314,9.207
2025-12-07T13:45:27.385000+00:00,9839,31,1276,41.929,0.428
2025-12-07T13:45:27.483000+00:00,9839,63,1276,31.579,0.265
2025-12-07T13:45:27.668000+00:00,9839,23,1276,44.964,2.816
2025-12-07T13:45:27.763000+00:00,9839,87,1276,45.014,0.05
2025-12-07T13:45:27.900000+00:00,9839,30,1276,64.535,8.727
2025-12-07T13:45:27.917000+00:00,9839,10,1276,52.611,3.623
2025-12-07T13:45:28.093000+00:00,9839,4,1276,20.064,4.511
2025-12-07T13:45:28.917000+00:00,9839,18,1276,36.574,5.064
2025-12-07T13:45:29.286000+00:00,9839,14,1276,40.377,2.399
2025-12-07T13:45:29.372000+00:00,9839,22,1276,31.357,9.282
2025-12-07T13:45:29.628000+00:00,9839,12,1276,40.742,0.365
2025-12-07T13:45:29.740000+00:00,9839,63,1276,31.719,0.362
2025-12-07T13:45:29.808000+00:00,9839,10,1276,52.628,3.59
2025-12-07T13:45:29.868000+00:00,9839,6,1276,47.162,2.148
2025-12-07T13:45:29.880000+00:00,9839,16,1276,21.886,1.822
2025-12-07T13:45:29.994000+00:00,9839,5,1276,41.119,0.377
2025-12-07T13:45:30.056000+00:00,9839,1,1276,15.588,15.588
2025-12-07T13:45:30.295000+00:00,9839,87,1276,44.81,2.881
2025-12-07T13:45:30.352000+00:00,9839,23,1276,44.902,0.092
2025-12-07T13:45:30.433000+00:00,9839,44,1276,38.075,1.501
2025-12-07T13:45:30.523000+00:00,9839,27,1276,41.636,0.517
2025-12-07T13:45:31.017000+00:00,9839,31,1276,42.111,0.475
2025-12-07T13:45:31.224000+00:00,9839,43,1276,55.858,3.247
2025-12-07T13:45:31.249000+00:00,9839,30,1276,64.529,8.746
2025-12-07T13:45:31.493000+00:00,9839,4,1276,20.072,4.521
2025-12-07T13:45:31.786000+00:00,9839,55,1276,49.046,1.884
2025-12-07T13:45:32.495000+00:00,9839,18,1276,36.611,5.032
2025-12-07T13:45:32.568000+00:00,9839,6,1276,47.101,2.199
2025-12-07T13:45:32.858000+00:00,9839,1,1276,15.489,15.489
2025-12-07T13:45:32.985000+00:00,9839,14,1276,40.562,2.487
2025-12-07T13:45:33.076000+00:00,9839,43,1276,55.844,3.216
2025-12-07T13:45:33.319000+00:00,9839,16,1276,21.895,1.823
2025-12-07T13:45:33.508000+00:00,9839,12,1276,41.102,0.54
2025-12-07T13:45:33.713000+00:00,9839,87,1276,44.774,2.663
2025-12-07T13:45:33.719000+00:00,9839,5,1276,41.358,0.256
2025-12-07T13:45:33.807000+00:00,9839,1,1276,15.47,15.47
2025-12-07T13:45:33.944000+00:00,9839,23,1276,45.028,0.254
2025-12-07T13:45:34.035000+00:00,9839,44,1276,38.149,1.538
2025-12-07T13:45:34.215000+00:00,9839,27,1276,41.873,0.515
2025-12-07T13:45:34.474000+00:00,9839,55,1276,48.964,1.863
2025-12-07T13:45:34.634000+00:00,9839,18,1276,36.599,4.88
2025-12-07T13:45:34.634000+00:00,9839,4,1276,20.165,4.577
2025-12-07T13:45:34.660000+00:00,9839,31,1276,42.298,0.425
2025-12-07T13:45:35.319000+00:00,9839,10,1276,52.642,3.596
2025-12-07T13:45:36.014000+00:00,9839,6,1276,47.126,2.098
2025-12-07T13:45:36.125000+00:00,9839,1,1276,15.457,15.457
2025-12-07T13:45:36.294000+00:00,9839,44,1276,38.236,1.637
2025-12-07T13:45:36.474000+00:00,9839,16,1276,21.981,1.816
2025-12-07T13:45:36.499000+00:00,9839,14,1276,40.604,2.455
2025-12-07T13:45:36.580000+00:00,9839,22,1276,31.461,9.522
2025-12-07T13:45:37.094000+00:00,9839,12,1276,41.181,0.577
2025-12-07T13:45:37.138000+00:00,9839,63,1276,32.009,0.548
2025-12-07T13:45:37.218000+00:00,9839,87,1276,44.838,2.54
2025-12-07T13:45:37.353000+00:00,9839,5,1276,41.437,
2025-12-07T13:45:37.471000+00:00,9839,4,1276,20.1,4.611
2025-12-07T13:45:37.500000+00:00,9839,23,1276,45.172,0.334
2025-12-07T13:45:37.807000+00:00,9839,27,1276,41.92,0.483
2025-12-07T13:45:37.924000+00:00,9839,55,1276,49.015,1.889
2025-12-07T13:45:38.086000+00:00,9839,10,1276,52.626,3.662
2025-12-07T13:45:38.223000+00:00,9839,31,1276,42.328,0.408
2025-12-07T13:45:38.518000+00:00,9839,4,1276,20.085,4.615
2025-12-07T13:45:38.560000+00:00,9839,43,1276,55.85,3.208
2025-12-07T13:45:38.707000+00:00,9839,14,1276,40.674,2.438
2025-12-07T13:45:38.885000+00:00,9839,1,1276,15.455,15.455
2025-12-07T13:45:39.307000+00:00,9839,12,1276,41.287,0.613
2025-12-07T13:45:39.349000+00:00,9839,16,1276,21.987,1.887
2025-12-07T13:45:39.532000+00:00,9839,22,1276,31.544,9.658
2025-12-07T13:45:39.574000+00:00,9839,6,1276,47.204,2.032
2025-12-07T13:45:39.622000+00:00,9839,5,1276,41.604,0.317
2025-12-07T13:45:40.068000+00:00,9839,27,1276,42.041,0.437
2025-12-07T13:45:40.100000+00:00,9839,30,1276,64.783,8.925
2025-12-07T13:45:40.169000+00:00,9839,63,1276,32.157,0.613
2025-12-07T13:45:40.330000+00:00,9839,16,1276,21.983,1.898
2025-12-07T13:45:40.560000+00:00,9839,31,1276,42.534,0.493
2025-12-07T13:45:40.744000+00:00,9839,4,1276,20.071,4.614
2025-12-07T13:45:40.820000+00:00,9839,87,1276,44.932,2.604
2025-12-07T13:45:41.139000+00:00,9839,23,1276,45.248,0.316
2025-12-07T13:45:41.308000+00:00,9839,43,1276,55.829,3.203
2025-12-07T13:45:41.401000+00:00,9839,55,1276,49.065,1.861
2025-12-07T13:45:41.420000+00:00,9839,10,1276,52.517,3.502
2025-12-07T13:45:41.894000+00:00,9839,18,1276,36.78,4.771
2025-12-07T13:45:41.925000+00:00,9839,30,1276,64.759,8.915
2025-12-07T13:45:42.463000+00:00,9839,1,1276,15.372,15.372
2025-12-07T13:45:42.669000+00:00,9839,16,1276,21.984,1.913
2025-12-07T13:45:43.003000+00:00,9839,22,1276,31.571,9.676
2025-12-07T13:45:43.068000+00:00,9839,87,1276,45.034,2.5
2025-12-07T13:45:43.112000+00:00,9839,6,1276,47.233,1.985
2025-12-07T13:45:43.419000+00:00,9839,23,1276,45.373,0.339
2025-12-07T13:45:43.467000+00:00,9839,44,1276,38.343,1.563
2025-12-07T13:45:43.523000+00:00,9839,4,1276,20.084,4.629
2025-12-07T13:45:43.666000+00:00,9839,63,1276,32.238,0.667
2025-12-07T13:45:44.655000+00:00,9839,43,1276,55.732,3.215
2025-12-07T13:45:44.935000+00:00,9839,18,1276,36.908,4.751
2025-12-07T13:45:44.967000+00:00,9839,10,1276,52.601,3.536
2025-12-07T13:45:44.981000+00:00,9839,55,1276,49.084,1.851
2025-12-07T13:45:45.317000+00:00,9839,6,1276,47.293,1.92
2025-12-07T13:45:45.417000+00:00,9839,16,1276,21.986,1.902
2025-12-07T13:45:45.880000+00:00,9839,14,1276,40.765,2.422
2025-12-07T13:45:46.300000+00:00,9839,22,1276,31.835,9.854
2025-12-07T13:45:46.407000+00:00,9839,44,1276,38.418,1.51
2025-12-07T13:45:46.654000+00:00,9839,12,1276,41.535,0.77
2025-12-07T13:45:46.910000+00:00,9839,1,1276,15.412,15.412
2025-12-07T13:45:46.985000+00:00,9839,63,1276,32.521,0.686
2025-12-07T13:45:47.024000+00:00,9839,5,1276,41.898,0.363
2025-12-07T13:45:47.100000+00:00,9839,4,1276,19.989,4.617
2025-12-07T13:45:47.208000+00:00,9839,55,1276,49.172,1.879
2025-12-07T13:45:47.499000+00:00,9839,30,1276,64.794,8.944
2025-12-07T13:45:47.582000+00:00,9839,27,1276,42.465,0.567
2025-12-07T13:45:48.009000+00:00,9839,31,1276,42.895,0.43
2025-12-07T13:45:48.208000+00:00,9839,43,1276,55.864,3.263
2025-12-07T13:45:48.399000+00:00,9839,18,1276,36.977,4.739
2025-12-07T13:45:48.570000+00:00,9839,10,1276,52.672,3.588
2025-12-07T13:45:48.786000+00:00,9839,14,1276,40.779,2.361
2025-12-07T13:45:49.072000+00:00,9839,16,1276,21.987,1.998
2025-12-07T13:45:49.217000+00:00,9839,22,1276,31.871,9.884
2025-12-07T13:45:49.699000+00:00,9839,12,1276,41.696,0.917
2025-12-07T13:45:49.868000+00:00,9839,44,1276,38.447,1.47
2025-12-07T13:45:49.964000+00:00,9839,63,1276,32.581,0.71
2025-12-07T13:45:50.065000+00:00,9839,5,1276,42.09,0.394
2025-12-07T13:45:50.251000+00:00,9839,22,1276,31.864,9.881
2025-12-07T13:45:50.251000+00:00,9839,30,1276,64.792,8.963
2025-12-07T13:45:50.251000+00:00,9839,87,1276,45.145,2.25
2025-12-07T13:45:50.607000+00:00,9839,27,1276,42.581,0.491
2025-12-07T13:45:50.749000+00:00,9839,10,1276,52.702,3.53
2025-12-07T13:45:50.817000+00:00,9839,23,1276,45.703,0.558
2025-12-07T13:45:50.917000+00:00,9839,63,1276,32.577,0.713
2025-12-07T13:45:51.020000+00:00,9839,31,1276,43.03,0.449
2025-12-07T13:45:51.317000+00:00,9839,1,1276,15.495,15.495
2025-12-07T13:45:51.507000+00:00,9839,4,1276,19.995,4.583
2025-12-07T13:45:51.704000+00:00,9839,18,1276,37.218,4.697
2025-12-07T13:45:51.797000+00:00,9839,43,1276,55.903,3.231
2025-12-07T13:45:52.236000+00:00,9839,14,1276,40.82,2.373
2025-12-07T13:45:52.496000+00:00,9839,6,1276,47.378,1.675
2025-12-07T13:45:52.536000+00:00,9839,22,1276,31.865,
2025-12-07T13:45:53.185000+00:00,9839,44,1276,38.671,1.453
2025-12-07T13:45:53.196000+00:00,9839,12,1276,41.738,0.918
2025-12-07T13:45:53.196000+00:00,9839,87,1276,45.17,2.14
2025-12-07T13:45:53.249000+00:00,9839,63,1276,32.576,0.711
2025-12-07T13:45:53.507000+00:00,9839,16,1276,21.98,1.985
2025-12-07T13:45:53.581000+00:00,9839,5,1276,42.14,0.402
2025-12-07T13:45:53.718000+00:00,9839,30,1276,64.806,9.074
2025-12-07T13:45:53.877000+00:00,9839,23,1276,45.846,0.676
2025-12-07T13:45:53.921000+00:00,9839,43,1276,55.895,3.193
2025-12-07T13:45:54.013000+00:00,9839,1,1276,15.528,15.528
2025-12-07T13:45:54.033000+00:00,9839,27,1276,42.626,0.486
2025-12-07T13:45:54.351000+00:00,9839,55,1276,49.231,1.853
2025-12-07T13:45:54.515000+00:00,9839,31,1276,43.097,0.471
2025-12-07T13:45:54.550000+00:00,9839,18,1276,37.18,4.599
2025-12-07T13:45:55.365000+00:00,9839,22,1276,31.913,9.927
2025-12-07T13:45:55.385000+00:00,9839,6,1276,47.398,1.552
2025-12-07T13:45:55.525000+00:00,9839,18,1276,37.171,4.594
2025-12-07T13:45:55.541000+00:00,9839,14,1276,41.066,2.395
2025-12-07T13:45:55.917000+00:00,9839,4,1276,20.079,4.584
2025-12-07T13:45:56.017000+00:00,9839,63,1276,32.599,0.686
2025-12-07T13:45:56.051000+00:00,9839,44,1276,38.681,1.501
2025-12-07T13:45:56.472000+00:00,9839,12,1276,41.998,0.932
2025-12-07T13:45:56.619000+00:00,9839,87,1276,45.191,2.094
2025-12-07T13:45:56.881000+00:00,9839,5,1276,42.409,0.411
2025-12-07T13:45:57.061000+00:00,9839,44,1276,38.683,1.512
2025-12-07T13:45:57.230000+00:00,9839,30,1276,64.865,9.001
2025-12-07T13:45:57.250000+00:00,9839,55,1276,49.264,1.866
2025-12-07T13:45:57.333000+00:00,9839,23,1276,45.948,0.757
2025-12-07T13:45:57.407000+00:00,9839,27,1276,42.936,0.527
